id,image_url,page_url,Title,Actors,Production,Director,Release_date,Genre,Awards,Critic_Score,Runtime
374831,N/A,https://www.imdb.com/title/tt2658190/,Around the World for Free,N/A,N/A,"Juanjo Elordi, Asisko Urmeneta",15-May-09,Animation,N/A,[],90 min
374832,https://m.media-amazon.com/images/M/MV5BNGFmODA4ZTktODJjZC00NDExLThlNDctODQzNGI2MmQ0N2M0XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,https://www.imdb.com/title/tt2658192/,A Haunting on Potter Street: The Potter Street Station,"Steven 'Prozak' Shippy, Brian Harnois, Tim Rooney, Adam Eugenio",N/A,Steven 'Prozak' Shippy,2-Nov-12,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",76 min
374833,N/A,https://www.imdb.com/title/tt2658198/,Peter Matthiessen: No Boundaries,Glenn Close,WQED Pittsburgh,Jeff Sewald,N/A,Documentary,N/A,[],N/A
374834,https://m.media-amazon.com/images/M/MV5BMzBlMTExNzgtZDUxNC00ZDAwLWJhMjMtYjNlY2Q5MDVkOGNlXkEyXkFqcGdeQXVyNjg2OTQzODg@._V1_SX300.jpg,https://www.imdb.com/title/tt2658278/,The Suck Up Project,"Sae-byeok Song, Dong-il Sung, Seung-won Cha, Chae-Ah Han",N/A,Seung-koo Jeong,21-Jun-12,Comedy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",118 min
374835,N/A,https://www.imdb.com/title/tt2658322/,The River Runs Black,"Rupert Boneham, Mike Christopher, Bobby Easley",N/A,Bobby Easley,2-Aug-12,Horror,N/A,[],60 min
374836,https://m.media-amazon.com/images/M/MV5BMTYyNjk0MzUxM15BMl5BanBnXkFtZTgwMjI3MTM5MDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2658428/,Victor Young Perez,"Brahim Asloum, Steve Suissa, Isabella de Ligne-La Trémoïlle, Patrick Bouchitey",Mazel Productions,Jacques Ouaniche,20-Nov-13,"Biography, Drama, History, Sport",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",110 min
374837,N/A,https://www.imdb.com/title/tt2658452/,Toxic Amazon,Thomas Morton,N/A,"Bernardo Loyola, Felipe Milanez",1-Nov-11,Documentary,N/A,[],64 min
374838,https://m.media-amazon.com/images/M/MV5BMTg2MDgzOTEzMV5BMl5BanBnXkFtZTgwNzMyMzE2MjI@._V1_SX300.jpg,https://www.imdb.com/title/tt2658538/,Austin Found,"Linda Cardellini, Skeet Ulrich, Craig Robinson, Kristen Schaal",Gravitas Ventures,Will Raée,7-Jul-17,"Comedy, Drama",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",104 min
374839,N/A,https://www.imdb.com/title/tt2658540/,Le Nouveau Cinéma Scandinave,"Søren Stærmose, Nicolas Winding Refn",N/A,"Stéphane Bergouhnioux, Jean-Marie Nizan",N/A,Documentary,N/A,[],53 min
374840,https://m.media-amazon.com/images/M/MV5BMjIyMzk1NzcxNl5BMl5BanBnXkFtZTgwMzIxNTQ5MTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2658544/,10 Grams,"Lloyd James, Brian Woodward, Darren Lynch, Conner Lynch",N/A,Lloyd James,14-Apr-15,Crime,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",75 min
374841,N/A,https://www.imdb.com/title/tt2658566/,Daayan,"Satyendra Kapoor, Shakti Kapoor, Raj Kiran",N/A,N/A,1-Jan-98,Horror,N/A,"[{'Source': 'Internet Movie Database', 'Value': '2.4/10'}]",N/A
374842,N/A,https://www.imdb.com/title/tt2658656/,I Approve This Message,"George Wallace, Braxton Williams, Gary Johnson, Keith Blandford",N/A,"Zachary Breitengross, Braxton Williams",N/A,Documentary,N/A,[],N/A
374843,https://m.media-amazon.com/images/M/MV5BN2E5ZWVkZWMtNjhmNi00MDgyLTg0ZWEtNTQ3M2EwNWU2NjdhXkEyXkFqcGdeQXVyNjU4MzU3NDg@._V1_SX300.jpg,https://www.imdb.com/title/tt2658660/,Club Dancer,"Rajbeer Singh, Nisha Mavani, Ajaz Khan, Judith Shekoni",N/A,B. Prasad,8-Apr-16,"Action, Musical, Thriller",N/A,[],125 min
374844,N/A,https://www.imdb.com/title/tt2658736/,"White Slaves, Muslim Pirates",N/A,N/A,Lisbeth Jessen,15-Aug-10,"Documentary, History",N/A,[],N/A
374845,https://m.media-amazon.com/images/M/MV5BMTQzNDY2Nzg5MV5BMl5BanBnXkFtZTgwMDc0Mzk2MDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2658768/,The Contest: To the Stars and Back,"Johanna Brüel, Sylvester Byder, Laura Christensen, Laura Drasbæk",ASA Film Production,Martin Miehe-Renard,21-Mar-13,Family,1 win & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",95 min
374846,N/A,https://www.imdb.com/title/tt2658786/,Acting Outlaws: The LA La Ride,"Dr. John, Tricia Helfer, Katee Sackhoff",N/A,Acting Outlaws,18-Jun-12,Documentary,N/A,[],78 min
374847,https://m.media-amazon.com/images/M/MV5BMTc2NjY5MTY2Nl5BMl5BanBnXkFtZTcwNjI0NjQwOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2658804/,The Industry,"Seth Remis, Joe VanDyke, Kaily Alissano, René Mena",N/A,"Seth Remis, Joe VanDyke",10-Jan-13,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",74 min
374848,N/A,https://www.imdb.com/title/tt2658850/,Barge to Hell,N/A,N/A,Eric Deup,9-Apr-13,Documentary,N/A,[],52 min
374849,https://m.media-amazon.com/images/M/MV5BNDdhNTUwZDgtMWYxMS00ZjNjLWJkYzgtNGVmYWExYjg5Y2U5XkEyXkFqcGdeQXVyMzQyMjc3ODI@._V1_SX300.jpg,https://www.imdb.com/title/tt2658952/,Budak pailang,"Aeril Zafrel, Wawa Zainal, Din C.J., Zul Handyblack",N/A,Hashim Rejab,1-Nov-12,Action,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",90 min
374850,https://m.media-amazon.com/images/M/MV5BZDkwZDc0MTMtYzE0Yi00ZWJkLTk4YzUtN2Q2MWIyZmNiNGMxXkEyXkFqcGdeQXVyMTcxNDQ1NDY@._V1_SX300.jpg,https://www.imdb.com/title/tt2658956/,Zaiton: Ceritaku,"Nadia Aqilah, Shahronizam, Eva Emmanyna, Fazlina",N/A,Esma Daniel,1-Nov-12,Drama,N/A,[],87 min
374851,N/A,https://www.imdb.com/title/tt2658958/,A Hong Kong Opera,"Kristian Van der Heyden, Steven Dasz, Frank Merkx, Fanny Dari",N/A,Jimmy Hendrickx,15-Apr-14,Drama,N/A,[],90 min
374852,N/A,https://www.imdb.com/title/tt2658962/,Ajiboy,"Rykarl Iskandar, Fyza Kadir, Angah Raja Lawak, Epy Raja Lawak",N/A,Ismail Bob Hasim,8-Nov-12,Comedy,N/A,[],82 min
374853,https://m.media-amazon.com/images/M/MV5BMDFjNmJlZGQtYjE0ZS00NWUxLWFlMzEtNjhkNTUwNmE4MTY0XkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2658970/,Pontianak vs. Orang Minyak,"Johan Raja Lawak, Nabil Ahmad, Afdlin Shauki, Awie Akmal",N/A,Afdlin Shauki,22-Nov-12,"Comedy, Horror",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",103 min
374854,N/A,https://www.imdb.com/title/tt2658972/,Sepah: The Movie,"Jep Sepahtu, Shuib Sepah, Mamat Sepah, Anzalna",N/A,Rosli,29-Nov-12,"Action, Comedy",N/A,[],95 min
374855,N/A,https://www.imdb.com/title/tt2658984/,Lagenda budak setan 2: Katerina,"Farid Kamil, Maya Karin, Lisa Surihani, Siti Khatijah",N/A,Sharad Sharan,29-Nov-12,"Drama, Romance",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",112 min
374856,https://m.media-amazon.com/images/M/MV5BYWNhMDZlYWItMjkxNy00ZjdmLWFjZWYtNGRmZmFhMDc0ODdiXkEyXkFqcGdeQXVyNjU2MTA3OTY@._V1_SX300.jpg,https://www.imdb.com/title/tt2659070/,Giraffes,"Yasmani Guerrero, Olivia Manrufo, Claudia Muñiz",N/A,Kiki Álvarez,27-Jan-13,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",90 min
374857,https://m.media-amazon.com/images/M/MV5BMTc1NTg0NTg5MV5BMl5BanBnXkFtZTcwMDU2OTgzOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2659136/,The Big Bunny,N/A,N/A,Wayne Slaten,N/A,"Comedy, Drama",N/A,[],N/A
374858,N/A,https://www.imdb.com/title/tt2659142/,Rangaa Aur Raja,"Aruna Irani, Amrish Puri, Mahendra Sandhu, Priti Sapru",N/A,Virendra Sonik,N/A,Action,N/A,[],N/A
374859,N/A,https://www.imdb.com/title/tt2659160/,Ek Aur Sangraam,"Vijay Arora, Padmini Kapila, Rajendra Nath, Amrish Puri",N/A,N/A,1-Jan-82,Action,N/A,[],N/A
374860,N/A,https://www.imdb.com/title/tt2659166/,The Way to Happiness,"Hao-Jen Chiang, Yan Shen, Hai-yung Shen, Li-chun Li",N/A,Shu-sheng Chang,N/A,"Comedy, Romance",N/A,[],2 h 8 min
374861,N/A,https://www.imdb.com/title/tt2659188/,Gato Muñoz,Raúl Teba,N/A,Leandro Bartoletti,14-Feb-10,"Short, Comedy",N/A,[],45 min
374862,https://m.media-amazon.com/images/M/MV5BMTYxOTUzMDAxNl5BMl5BanBnXkFtZTgwNjYxNzYxMTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2659190/,Just a Sigh,"Emmanuelle Devos, Gabriel Byrne, Gilles Privat, Aurélia Petit",N/A,Jérôme Bonnell,10-Jun-14,"Drama, Romance",5 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",104 min
374863,N/A,https://www.imdb.com/title/tt2659210/,Silo,"Gastón Pauls, Osmar Núñez, Vanessa Miller",N/A,Leandro Bartoletti,N/A,N/A,N/A,[],90 min
374864,https://m.media-amazon.com/images/M/MV5BMTc5MDEzMTExMV5BMl5BanBnXkFtZTgwNzEzMDU2MzE@._V1_SX300.jpg,https://www.imdb.com/title/tt2659240/,Birds of Neptune,"Molly Elizabeth Parker, Britt Harris, Kurt Conroyd, Christian Blair",N/A,Steven Richter,22-Mar-16,"Drama, Music, Mystery",2 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",97 min
374865,N/A,https://www.imdb.com/title/tt2659314/,Kwan Riam,"Pakkaramai Potranan, Ninnart Sinchai",N/A,"Dulyasit Niyomgul, Sutthakorn Santithawat",26-Oct-01,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A
374866,https://m.media-amazon.com/images/M/MV5BOGFjZmM4OTktOWQ4Ni00OGYxLWFlMDktNzZlMGFmNTUxY2I1L2ltYWdlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,https://www.imdb.com/title/tt2659328/,Miss You Again,"Pimchanok Leuwisetpaiboon, Thawatchai Phanpakdee, Namo Tongkumnerd, Ratchawin Wongviriya",N/A,Bhandit Rittakol,12-Mar-09,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",95 min
374867,https://m.media-amazon.com/images/M/MV5BMzMwNjRhYmItMGJlMS00NTUzLThmOGItY2IwYmZhOTU2ZmE0XkEyXkFqcGdeQXVyMjgzMDQwNTA@._V1_SX300.jpg,https://www.imdb.com/title/tt2659342/,Emeli Sandé Live at the Royal Albert Hall,Emeli Sandé,N/A,Paul Dugdale,18-Feb-13,Music,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",N/A
374868,N/A,https://www.imdb.com/title/tt2659352/,"James Lee Burke, Louisiana Stories","James Lee Burke, Bertrand Tavernier",N/A,"Frédéric LeClair, Jacques Lévy",N/A,Documentary,N/A,[],59 min
374869,https://m.media-amazon.com/images/M/MV5BMjE1OTQ0NTc0OF5BMl5BanBnXkFtZTgwMTc0Njg5MTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2659374/,Ku! Kin-dza-dza,"Nikolay Gubenko, Ivan Tsehmistrenko, Andrey Leonov, Aleksey Kolgan",N/A,"Georgiy Daneliya, Tatyana Ilina",11-Apr-13,"Animation, Comedy, Sci-Fi",2 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",96 min
374870,https://m.media-amazon.com/images/M/MV5BOGZjZGZmOWQtYTZjNC00ZjIwLTlmODItZDllM2ExNTk5YmU0XkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2659414/,Miracle in Cell No. 7,"Seung-ryong Ryu, So Won Kal, Dal-su Oh, Man-sik Jeong",N/A,Hwan-kyung Lee,8-Mar-13,"Comedy, Drama",11 wins & 17 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",127 min
374871,N/A,https://www.imdb.com/title/tt2659416/,Evil Head,"Joanna Angel, Veruca James, Kleio Valentien, Dana DeArmond",N/A,Doug Sakmann,24-Oct-12,"Adult, Horror",2 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",147 min
374872,N/A,https://www.imdb.com/title/tt2659420/,Les larmes du Seigneur Afghan,N/A,N/A,Pascale Bourgaux,1-Jan-12,"Documentary, Biography, News",N/A,[],59 min
374873,N/A,https://www.imdb.com/title/tt2659432/,Ghost@net,"Manos Gavras, Nancy Maguire, Marlene Kaminsky, Tasos Nousias",N/A,Vassilis Katsikis,N/A,Thriller,N/A,[],N/A
374874,https://m.media-amazon.com/images/M/MV5BNzExNTM3NjEzMF5BMl5BanBnXkFtZTgwNjMwODc1ODE@._V1_SX300.jpg,https://www.imdb.com/title/tt2659464/,En apatía,"Álvaro Díaz Rodríguez, Christian Casas, Lucía Ramos, Carme Juan",Intmed Films,Joel Arellanes Duran,9-May-14,Drama,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",82 min
374875,https://m.media-amazon.com/images/M/MV5BMTczODMxMzc3OV5BMl5BanBnXkFtZTgwNjczMzgyMTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2659512/,Someone You Love,"Mikael Persbrandt, Trine Dyrholm, Birgitte Hjort Sørensen, Sofus Rønnov",Zentropa Entertainments,Pernille Fischer Christensen,24-Apr-14,Drama,3 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]",95 min
374876,N/A,https://www.imdb.com/title/tt2659532/,Amal,N/A,N/A,Nujoom Alghanem,1-Dec-11,Drama,1 win.,[],88 min
374877,https://m.media-amazon.com/images/M/MV5BOTM4NjA3YjgtYmZmOC00MWNmLTk0ZDctMTZmZmU4ZGRiNjA1XkEyXkFqcGdeQXVyMTQ4NDMyOTc@._V1_SX300.jpg,https://www.imdb.com/title/tt2659574/,A Russian Fairytale,N/A,N/A,"Nicolas Doldinger, Jake Mobbs",8-Nov-17,Documentary,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",73 min
374878,N/A,https://www.imdb.com/title/tt2659582/,Lili's Journey,N/A,N/A,Laetitia Belmadani,N/A,Documentary,N/A,[],N/A
374879,https://m.media-amazon.com/images/M/MV5BY2FlOTYxMTktYjI4MC00MzgxLTg1MDUtMDY5ODE3ZThmOTc2XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg,https://www.imdb.com/title/tt2659636/,Modern Times Forever,Nicolas Gaitan,N/A,"Bjornstjerne Reuter Christiansen, Jakob Fenger, Rasmus Nielsen, Superflex",23-Mar-11,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]","14,400 min"
374880,N/A,https://www.imdb.com/title/tt2659640/,Chikan densha: Watashi nuretemasu,"Shôzô Sakairi, Megumi Takahashi, Nao Saeki, Hajime Ishigami",N/A,Satoru Kobayashi,3-Jan-92,N/A,N/A,[],60 min
374881,N/A,https://www.imdb.com/title/tt2659644/,Tie It Into My Hand,N/A,N/A,Paul Festa,N/A,"Documentary, Biography, Music",N/A,[],90 min
374882,N/A,https://www.imdb.com/title/tt2659648/,Danchizuma: Mofuku no kezoru,"Reiko Suma, Shôzô Sakairi",N/A,Satoru Kobayashi,10-Jan-92,N/A,N/A,[],60 min
374883,https://m.media-amazon.com/images/M/MV5BMjIzNDY0ODgxMF5BMl5BanBnXkFtZTgwNjg3NzA2MDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2659664/,Ii,Hala Ahmad Albassar,N/A,Ahmet Salih &Oumlzkul,N/A,"Short, Mystery, Thriller",N/A,[],45 min
374884,N/A,https://www.imdb.com/title/tt2659666/,Tokushu soap technique: Nômitsu play,"Reiko Suma, Masahiro Yoshida, Yûna Ei, Makoto Naohira",N/A,Yukio Kitazawa,1-Jan-92,N/A,N/A,[],57 min
374885,https://m.media-amazon.com/images/M/MV5BMTc1MDk3NDgwM15BMl5BanBnXkFtZTgwODA3MTM3MDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2659706/,Doce Amianto,"Deynne Augusto, Valentina Damasceno, Reginaldo Dias, Rafaela Diógenes",N/A,"Guto Parente, Uirá dos Reis",20-Jan-13,"Comedy, Drama, Fantasy",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",70 min
374886,https://m.media-amazon.com/images/M/MV5BYzFmZDA2OTQtMmZlMC00MDY5LTljZmItMTFhNDQyMDUxOTkwXkEyXkFqcGdeQXVyNDYyNTcwMjc@._V1_SX300.jpg,https://www.imdb.com/title/tt2659742/,El último magnate,"Tuco Nogales, Pablo Diaz Morlán, Michael Mueller-Erdorf, José María Echevarrieta",N/A,"José Antonio Hergueta, Olivier van der Zee",24-Feb-12,"Documentary, Adventure, Biography, War",N/A,[],80 min
374887,N/A,https://www.imdb.com/title/tt2659754/,Profana,"Alexandre Coelho, Anaterra Freire",N/A,João Rocha,N/A,"Drama, Fantasy, Mystery",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",72 min
374888,N/A,https://www.imdb.com/title/tt2659972/,The Penance List,Gary Stretch,N/A,N/A,1-Sep-14,Thriller,N/A,[],N/A
374889,N/A,https://www.imdb.com/title/tt2660028/,Distorted Transfection,"Shewan Edward Howard, Sam Platt, Emily Scott, Grant Niezgodski",N/A,"Shewan Edward Howard, Elijah Willis",N/A,"Drama, Fantasy, Thriller",N/A,[],113 min
374890,https://m.media-amazon.com/images/M/MV5BZGIwY2Y4YzItMjM2NS00N2JkLThiMGUtNmZhM2YwNWUzOWM2XkEyXkFqcGdeQXVyMjM5MTg3ODU@._V1_SX300.jpg,https://www.imdb.com/title/tt2660068/,Alone,N/A,N/A,Bing Wang,24-Jan-13,"Documentary, Family",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",89 min
374891,N/A,https://www.imdb.com/title/tt2660104/,Motel: A or How I Crashed My Plane on Isla Sorna and Fell in Love with Sandra,"David Wurawa, Hilde Dalik, Hannes Gellner, Steve Wright",N/A,Johannes Gerhart,N/A,"Animation, Comedy, Drama",N/A,[],90 min
374892,https://m.media-amazon.com/images/M/MV5BMTg1NDA1NzI0OV5BMl5BanBnXkFtZTgwNzgyMzQ0MjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2660118/,Split,"Tracy Weiler, Christopher Guetig, Sean C. Keller, Sarah East",N/A,Jamie Buckner,2-Aug-16,"Comedy, Romance, Sport",N/A,"[{'Source': 'Internet Movie Database', 'Value': '2.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}]",90 min
374893,N/A,https://www.imdb.com/title/tt2660178/,Diary from the Revolution,N/A,N/A,Nizam Najar,1-Nov-11,"Documentary, War",N/A,[],1 h 20 min
374894,N/A,https://www.imdb.com/title/tt2660202/,Hearts of the Dulcimer,"Michael Rugg, Howard Rugg, Lucy Long, Neal Hellman",N/A,"Patricia Delich, Wayne Jiang",N/A,"Documentary, History, Music",N/A,[],1 h 7 min
374895,N/A,https://www.imdb.com/title/tt2660210/,Free to Love,N/A,N/A,Jorge Oliver,6-Nov-13,"Documentary, History",N/A,[],84 min
374896,N/A,https://www.imdb.com/title/tt2660246/,Hawaii Grown,Ken Love,N/A,Ken Love,N/A,Documentary,N/A,[],N/A
374897,N/A,https://www.imdb.com/title/tt2660260/,Sieniawka,"Stanislaw Cheminski, Jerzy Szlosar, Stefan Szyszka, Franciszek Zajdel",N/A,Marcin Malaszczak,10-Feb-13,Drama,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",126 min
374898,N/A,https://www.imdb.com/title/tt2660270/,Holy Water,"Dennis García, Tomás Morales",N/A,"Octavio Guerra, Margarita Poseck Menz, Eugenia Poseck",8-Oct-13,"Documentary, Short, Drama",2 nominations.,[],8 min
374899,N/A,https://www.imdb.com/title/tt2660282/,Fear Not Now,"Califa Weiss, Genesis Diaz",N/A,Genesis Diaz,N/A,"Documentary, Comedy, Drama",N/A,[],71 min
374900,https://m.media-amazon.com/images/M/MV5BMTg4NTE0NjM2M15BMl5BanBnXkFtZTcwNDMwMzYwOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2660292/,Drive in Holy Motors,"Leos Carax, Caroline Champetier, Denis Lavant, Eva Mendes",N/A,Tessa Louise-Salomé,21-Jan-13,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",45 min
374901,https://m.media-amazon.com/images/M/MV5BMGYwZThjNDQtODhkZC00MjY3LWE3ZjEtMmExNzY5MzljYjRlXkEyXkFqcGdeQXVyNTM0NDg5NzA@._V1_SX300.jpg,https://www.imdb.com/title/tt2660294/,Candlestick,"Andrew Fitch, Isla Ure, Nigel Thomas, Tom Knight",N/A,Christopher Presswell,9-May-16,"Drama, Mystery, Thriller",4 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}]",83 min
374902,N/A,https://www.imdb.com/title/tt2660304/,Impirioso,"Olivia d'Abo, Doug Rao, Jessica-Jane Stafford, Christopher Goh",N/A,Sarah Baker,1-Jun-13,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A
374903,https://m.media-amazon.com/images/M/MV5BOTI0NTg0MTM1NF5BMl5BanBnXkFtZTgwODYxMTI1MTE@._V1_SX300.jpg,https://www.imdb.com/title/tt2660314/,Power of Pearl,N/A,N/A,"Robert Taylor Higgins, Ahbra Perry",15-Jan-15,"Documentary, Adventure, History",N/A,[],90 min
374904,https://m.media-amazon.com/images/M/MV5BMjQwNzc2MjI5OV5BMl5BanBnXkFtZTgwOTE5MDE5MjE@._V1_SX300.jpg,https://www.imdb.com/title/tt2660332/,LFO,"Patrik Karlson, Izabella Jo Tschig, Per Löfberg, Ahnna Rasch","SpectreVision, Film i Skåne, Pingpong Film Aps",Antonio Tublen,27-Dec-14,"Drama, Sci-Fi",3 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",94 min
374905,https://m.media-amazon.com/images/M/MV5BMTM4MDg1NzgwMl5BMl5BanBnXkFtZTcwNjUwMzYwOQ@@._V1_SX300.jpg,https://www.imdb.com/title/tt2660398/,Perry & Emile,"Cindy Cancienne, Sam Cobean, Jessa Day, Claire Frederiksen",N/A,Brennan Elizabeth Peters,N/A,Drama,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",69 min
374906,N/A,https://www.imdb.com/title/tt2660424/,2011 12 30,Leontine Arvidsson,N/A,Leontine Arvidsson,8-Feb-13,N/A,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A
374907,https://m.media-amazon.com/images/M/MV5BODI3Zjg3NzgtNjUzYS00ODZhLWE2YmMtNTYzYmYzODFiZGEwXkEyXkFqcGdeQXVyMzk5NTI0NTU@._V1_SX300.jpg,https://www.imdb.com/title/tt2660432/,Trichster,"Rebecca Brown, Greg Clements, Meredith Druss, Sophie Ehrmann",N/A,Jillian Corsie,18-May-15,"Documentary, Drama",N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}]",80 min
374908,N/A,https://www.imdb.com/title/tt2660514/,Chambal Ke Kasam,"Gulshan Grover, Shakti Kapoor, Kiran Kumar, Ranjeet",N/A,N/A,1-Jan-99,Action,N/A,[],N/A
374909,N/A,https://www.imdb.com/title/tt2660518/,Uccidete la democrazia,"Elena Russo Arman, Elio De Capitani, Alessandro Genovesi",N/A,Ruben H. Oliva,24-Nov-06,Documentary,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A
374910,N/A,https://www.imdb.com/title/tt2660524/,Retrum,"Vitaly Konovalchuk, Ekaterina Pirogovskaya, Leonid Raven, Leonid Voron",N/A,Aleksandr Tank,N/A,Drama,N/A,[],N/A
374911,N/A,https://www.imdb.com/title/tt2660538/,Zameen Ke Neeche,"Mohan Joshi, Shakti Kapoor, Kirti Shetty",N/A,N/A,1-Jan-99,Horror,N/A,[],N/A
374912,N/A,https://www.imdb.com/title/tt2660560/,Madam Don,"Shakti Kapoor, Rakhi Sawant, Vijay Solanki",N/A,N/A,1-Jan-99,Action,N/A,[],N/A
374913,N/A,https://www.imdb.com/title/tt2660572/,School Girl,"Shakti Kapoor, Mac Mohan, Anil Nagrath, Jyoti Rana",N/A,Kishan Shah,1-Jan-99,Drama,N/A,[],N/A
374914,N/A,https://www.imdb.com/title/tt2660606/,Murdaa Ghar,"Shakti Kapoor, Jyoti Rana, Anuradha Sawant",N/A,Kishan Shah,1-Jan-99,Horror,N/A,[],N/A
374915,N/A,https://www.imdb.com/title/tt2660626/,Sar Kati Laash,"Shakti Kapoor, Mac Mohan, Rakesh Pandey, Deepak Shirke",N/A,Teerat Singh,1-Jan-99,Horror,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}]",N/A
374916,N/A,https://www.imdb.com/title/tt2660636/,6954 Kilometriä Kotiin,N/A,N/A,Juan Reina,N/A,"Documentary, Drama",N/A,[],56 min
374917,N/A,https://www.imdb.com/title/tt2660668/,Bahke Kadam,"Robin Ghai, Shakti Kapoor, Pramod Moutho",N/A,N/A,1-Jan-99,Drama,N/A,[],N/A
374918,N/A,https://www.imdb.com/title/tt2660684/,Hitozuma 13-nin inran kurabe,"Kyôko Hashimoto, Emi Ishikawa",N/A,Minoru Inao,10-Jan-92,N/A,N/A,[],55 min
374919,N/A,https://www.imdb.com/title/tt2660720/,Blood Justice,"Rondo Alamogordo, Maria Benedetto, Gen Celle, Caesar Garcia",N/A,Joe Morford,1-Aug-13,"Action, Crime, Thriller",N/A,[],90 min
374920,https://m.media-amazon.com/images/M/MV5BMjMwODcwNDM3Ml5BMl5BanBnXkFtZTgwOTkyMzczMDE@._V1_SX300.jpg,https://www.imdb.com/title/tt2660730/,Imagining Emanuel,"Emanuel Agara, Asgeir Føyen, Åge Gustad, Tor Magne Hovland",N/A,Thomas Østbye,1-May-11,"Documentary, Biography, Drama",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",52 min
